code,chapter,umap_1,umap_2,tsne_1,tsne_2
W297,XX External Causes,3.5128112,-5.1200705,-76.21347,14.383687
W298,XX External Causes,3.5129223,-5.106826,-76.02212,14.189706
W2982,XX External Causes,3.5387013,-5.0904655,-76.136925,14.355897
W299,XX External Causes,3.5304167,-5.193279,-76.5758,13.474733
W306,XX External Causes,4.203641,-3.967592,-55.68399,11.748321
W307,XX External Causes,4.271193,-3.9089887,-55.567806,11.774594
W308,XX External Causes,4.2487574,-3.930102,-55.618866,11.86411
W31,XX External Causes,3.515489,-6.3056326,-78.67686,12.845992
W310,XX External Causes,3.517544,-6.3074555,-78.78565,12.730109
W313,XX External Causes,3.516507,-6.3069997,-78.637276,12.795738
W315,XX External Causes,3.5167854,-6.289136,-78.397804,12.709497
W3152,XX External Causes,3.5169032,-6.3113093,-78.67791,12.816331
W316,XX External Causes,3.5180037,-6.3314085,-78.74656,12.716533
W3162,XX External Causes,3.523704,-6.291806,-78.70222,12.831737
W317,XX External Causes,3.5210853,-6.3044047,-78.68799,12.8418665
W318,XX External Causes,3.5162966,-6.309894,-78.66091,12.7835045
W3182,XX External Causes,3.5199077,-6.2981844,-78.667404,12.823556
W319,XX External Causes,3.5174708,-6.2984633,-78.523994,12.619847
W3192,XX External Causes,3.518079,-6.3032093,-78.67649,12.8339615
W329,XX External Causes,5.9227505,-2.5743291,-37.550007,7.1078796
W339,XX External Causes,4.9766555,-3.3233993,-48.898056,8.904568
W340,XX External Causes,5.078974,-4.2767463,-52.849476,1.8806015
W3400,XX External Causes,5.0717773,-4.278796,-52.630096,1.9617132
W3409,XX External Causes,5.0749326,-4.248787,-52.889164,1.8908606
W349,XX External Causes,5.072174,-4.291713,-52.930546,1.9204394
W350,XX External Causes,4.246216,-4.214274,-60.207268,9.7771
W360,XX External Causes,6.709955,-1.9510849,-34.269745,8.007329
W365,XX External Causes,6.689967,-1.9599031,-34.488945,8.039609
W366,XX External Causes,6.697846,-1.9945732,-34.568085,8.055356
W388,XX External Causes,5.7808857,-2.691085,-38.445347,6.5900326
W390,XX External Causes,4.7870517,-3.8375525,-52.780003,7.6049986
W399,XX External Causes,4.796367,-3.8867974,-52.86974,7.1639857
W400,XX External Causes,4.279809,-3.759629,-54.69605,14.014848
W409,XX External Causes,4.228856,-3.9252508,-54.851105,14.131264
W415,XX External Causes,5.7920456,-2.68271,-38.101093,6.9254227
W42,XX External Causes,6.674029,-1.9903469,-34.420547,7.5759068
W429,XX External Causes,6.676599,-1.9919552,-34.394016,7.6232834
W44,XX External Causes,3.9771028,-5.457392,-61.47858,23.921768
W440,XX External Causes,3.9669175,-5.4626164,-61.485214,23.93233
W442,XX External Causes,3.957615,-5.455255,-61.485313,23.92151
W445,XX External Causes,3.9687536,-5.4685793,-61.510803,23.91666
W448,XX External Causes,3.9653955,-5.4653625,-61.504196,23.915905
W449,XX External Causes,3.9727786,-5.467509,-61.497772,23.904907
W4499,XX External Causes,4.0010233,-5.454775,-61.48114,23.92497
W45,XX External Causes,3.1401615,-5.536689,-75.39972,17.591974
W450,XX External Causes,3.1137407,-5.558142,-75.494156,17.779293
W452,XX External Causes,3.161341,-5.5398626,-75.32887,17.557108
W454,XX External Causes,3.141555,-5.53704,-75.35114,17.54345
W455,XX External Causes,3.165504,-5.5260367,-75.37266,17.472254
W456,XX External Causes,3.1672647,-5.542316,-75.42421,17.57374
W457,XX External Causes,3.1497757,-5.5421824,-75.35322,17.545338
W458,XX External Causes,3.088791,-5.547014,-75.288956,17.715338
W459,XX External Causes,3.1344266,-5.548903,-75.37153,17.503801
W462,XX External Causes,4.034506,-4.1139116,-56.551662,11.649879
W469,XX External Causes,4.1238656,-4.1486387,-57.048897,11.137499
W490,XX External Causes,3.4378028,-5.3533254,-75.51111,16.36088
W492,XX External Causes,3.473556,-5.3210535,-75.572525,16.367912
W493,XX External Causes,3.420293,-5.382884,-75.5358,16.407526
W495,XX External Causes,3.447302,-5.37532,-75.5807,16.262981
W496,XX External Causes,3.4661257,-5.3900037,-75.58658,16.38094
W498,XX External Causes,3.466038,-5.3405547,-75.55637,16.402206
W499,XX External Causes,3.4483562,-5.428556,-75.73952,16.366808
W50,XX External Causes,3.2075784,-4.999632,-72.38013,13.394214
W500,XX External Causes,3.1953402,-5.0666037,-72.42335,13.599134
W502,XX External Causes,3.213441,-5.0376744,-72.251595,13.339632
W503,XX External Causes,3.205569,-5.0440483,-72.0801,13.345069
W5030,XX External Causes,3.1968017,-4.9955125,-72.21787,13.385098
W504,XX External Causes,3.2351482,-5.032623,-72.18793,13.37133
W505,XX External Causes,3.2133183,-5.066924,-72.215675,13.379363
W508,XX External Causes,3.2049296,-5.0486226,-72.28346,13.421412
W509,XX External Causes,3.226188,-5.0285406,-72.30377,13.368918
W51,XX External Causes,2.3643277,-5.5457897,-66.85659,26.858606
W510,XX External Causes,2.3873281,-5.578609,-67.03371,26.88987
W512,XX External Causes,2.4439166,-5.594993,-66.327515,27.090681
W513,XX External Causes,2.3308473,-5.5616956,-66.97395,27.034483
W5130,XX External Causes,2.3413796,-5.5506926,-66.983406,26.834574
W514,XX External Causes,2.3006845,-5.4236517,-67.10758,26.53903
W515,XX External Causes,2.3701718,-5.5247965,-67.003624,26.799314
W518,XX External Causes,2.3416746,-5.574282,-67.09413,27.261152
W519,XX External Causes,2.3246315,-5.5608897,-66.90952,26.904978
W523,XX External Causes,4.8480287,-3.869129,-52.879787,6.052348
W528,XX External Causes,4.8543315,-3.962452,-52.989555,6.095289
W53,XX External Causes,4.978015,-3.2724059,-48.580036,10.179518
W530,XX External Causes,4.9404902,-3.3162482,-48.651203,10.188243
W539,XX External Causes,4.9696093,-3.303632,-48.57361,10.133127
W54,XX External Causes,3.1539824,-5.573263,-77.585655,19.556684
W540,XX External Causes,3.1889677,-5.5624976,-77.08588,19.234356
W544,XX External Causes,3.1907368,-5.5729856,-77.18447,19.402401
W547,XX External Causes,3.197848,-5.5699444,-77.16288,19.348572
W548,XX External Causes,3.1867337,-5.5490003,-77.08802,19.081312
W5481,XX External Causes,3.1945152,-5.561396,-77.15551,19.282345
W5488,XX External Causes,3.2050364,-5.5648723,-77.163994,19.285826
W5489,XX External Causes,3.2047384,-5.566608,-77.15895,19.282389
W549,XX External Causes,3.1911063,-5.599381,-77.24376,19.323698
W5499,XX External Causes,3.2146733,-5.596434,-77.16905,19.341614
W55,XX External Causes,3.179811,-5.336249,-73.25249,15.04408
W550,XX External Causes,3.1845872,-5.313054,-73.09546,14.848324
W554,XX External Causes,3.21058,-5.3499193,-73.12776,14.871429
W555,XX External Causes,3.1905565,-5.3430047,-73.14415,14.899257
W557,XX External Causes,3.182743,-5.394098,-73.16546,14.953209
W558,XX External Causes,3.1403098,-5.3839507,-73.244835,15.038172
W559,XX External Causes,3.193057,-5.3288574,-73.181046,14.957967
W560,XX External Causes,5.3083715,-3.1085632,-43.99022,7.427563
W568,XX External Causes,5.3526278,-3.0814002,-43.942757,7.33521
W57,XX External Causes,6.213542,-5.8598332,-66.27636,5.697241
W570,XX External Causes,6.230532,-5.87382,-66.32034,5.6056733
W573,XX External Causes,6.2210784,-5.8650413,-66.30916,5.6683474
W574,XX External Causes,6.231027,-5.873574,-66.31377,5.6387124
W575,XX External Causes,6.2300053,-5.87348,-66.315384,5.6675763
W578,XX External Causes,6.2226796,-5.86562,-66.31563,5.637477
W579,XX External Causes,6.2316527,-5.8745017,-66.30136,5.6654162
W5799,XX External Causes,6.2316384,-5.8753505,-66.31076,5.666799
W581,XX External Causes,5.202758,-3.2490394,-45.86768,6.491105
W588,XX External Causes,5.231866,-3.2329152,-45.918465,6.5215826
W59,XX External Causes,4.97705,-3.4270082,-48.291767,8.349594
W590,XX External Causes,4.9489293,-3.3629966,-48.530144,8.338996
W599,XX External Causes,4.964221,-3.4298556,-48.601803,8.270296
W60,XX External Causes,3.5133095,-4.8421593,-68.48613,8.086251
W600,XX External Causes,3.451493,-4.5902157,-68.396736,7.992191
W609,XX External Causes,3.4992192,-4.803645,-68.48142,8.107639
W640,XX External Causes,3.8909798,-4.267687,-60.183903,11.445229
W642,XX External Causes,3.588657,-4.359108,-60.67098,12.26009
W644,XX External Causes,3.5952263,-4.3524895,-60.64149,12.273205
W647,XX External Causes,3.6150184,-4.4104424,-60.649807,12.254002
W648,XX External Causes,3.6768992,-4.300903,-60.435493,12.106449
W649,XX External Causes,3.7192543,-4.288109,-60.472843,12.155033
W698,XX External Causes,5.905626,-2.5895147,-37.55991,7.1403823
W748,XX External Causes,4.404741,-3.892229,-54.420372,10.253788
W749,XX External Causes,4.37445,-3.954369,-54.465267,10.225076
W760,XX External Causes,5.922324,-2.576861,-37.492683,6.9152856
W780,XX External Causes,2.7956266,-3.1275992,-69.58109,2.0712936
W781,XX External Causes,2.899809,-3.2576475,-69.75127,2.1518073
W782,XX External Causes,2.950812,-3.2947454,-69.56347,2.2556248
W789,XX External Causes,2.5736334,-3.16132,-71.767044,1.5377467
W79,XX External Causes,2.7089255,-3.6358852,-72.660095,5.3053083
W790,XX External Causes,2.7201073,-3.6430547,-72.57014,5.40537
W7904,XX External Causes,2.7000432,-3.620262,-72.66213,5.2965784
W791,XX External Causes,2.7124264,-3.6385348,-72.66052,5.320193
W792,XX External Causes,2.707535,-3.6192715,-72.615,5.2478395
W795,XX External Causes,2.7293465,-3.648611,-72.64462,5.3652806
W796,XX External Causes,2.6855514,-3.6056836,-72.715065,5.175105
W798,XX External Causes,2.707075,-3.6243324,-72.67091,5.2792764
W799,XX External Causes,2.732577,-3.6816347,-72.65,5.4876347
W80,XX External Causes,2.5453594,-2.9580615,-71.37201,0.10080417
W800,XX External Causes,2.615615,-2.9971976,-70.741974,1.0699623
W801,XX External Causes,2.497527,-3.0118356,-71.59609,0.13633622
W802,XX External Causes,2.4501982,-3.13934,-71.800064,0.37181172
W809,XX External Causes,2.475875,-2.860449,-69.94417,-2.326995
W830,XX External Causes,4.986709,-3.3191087,-49.00692,9.352989
W840,XX External Causes,3.6542683,-4.1501975,-65.84161,9.839085
W842,XX External Causes,3.561358,-4.265487,-66.063995,10.126846
W848,XX External Causes,3.7822766,-4.1981626,-65.76837,9.90212
W849,XX External Causes,3.8611505,-4.1764627,-65.250694,9.861661
W850,XX External Causes,6.686297,-1.9680152,-34.38307,7.823665
W856,XX External Causes,6.6781535,-1.9875487,-34.337692,7.769222
W86,XX External Causes,4.9402356,-4.3027716,-55.63025,3.122203
W860,XX External Causes,4.9345427,-4.2847004,-55.688072,3.2442398
W862,XX External Causes,4.8392854,-4.3218474,-55.698788,3.2342596
W866,XX External Causes,4.9307327,-4.2908297,-55.47825,3.1138694
W868,XX External Causes,4.9544234,-4.306871,-55.709362,3.1049051
W869,XX External Causes,4.878248,-4.315099,-55.595013,3.157457
W87,XX External Causes,4.4045916,-3.5107305,-50.787968,13.752349
W870,XX External Causes,4.3469353,-3.5207334,-51.25731,13.898672
W879,XX External Causes,4.4173827,-3.4904702,-50.794785,13.751492
W8799,XX External Causes,4.40948,-3.5109272,-50.72324,13.718334
W882,XX External Causes,5.4014535,-3.054374,-43.555954,6.3925614
W889,XX External Causes,5.4105635,-3.036699,-43.449482,6.376597
W902,XX External Causes,5.003647,-4.1641254,-52.365177,3.3665347
W909,XX External Causes,5.0573673,-4.1404796,-52.24556,3.3626096
W911,XX External Causes,5.011344,-3.2467527,-45.90835,11.273924
W912,XX External Causes,4.8032484,-3.3151994,-45.959297,11.515244
W919,XX External Causes,5.0450745,-3.2271686,-45.947464,11.272668
W92,XX External Causes,6.5960374,-2.063574,-35.575954,6.6732287
W929,XX External Causes,6.566229,-2.0871048,-35.82476,6.718007
W93,XX External Causes,4.3589277,-3.5335438,-50.775845,15.538612
W930,XX External Causes,4.389882,-3.5018673,-50.691586,15.63897
W938,XX External Causes,4.3775945,-3.5166426,-50.929306,15.6974325
W939,XX External Causes,4.3925314,-3.4656837,-50.740276,15.540846
W946,XX External Causes,5.106543,-4.145063,-50.4854,4.3202085
W948,XX External Causes,5.0981445,-4.1832304,-50.386517,4.463396
W949,XX External Causes,5.054818,-4.146981,-50.473526,4.349289
X000,XX External Causes,5.1090174,-4.3193164,-52.697117,0.9002068
X006,XX External Causes,5.2063274,-4.3606243,-52.37935,1.039367
X008,XX External Causes,5.15052,-4.315294,-52.350746,1.0400172
X020,XX External Causes,4.145486,-4.7071047,-58.99542,18.429056
X022,XX External Causes,4.1915817,-4.8787436,-58.812332,18.649849
X030,XX External Causes,4.152862,-4.1111794,-56.826427,10.935672
X035,XX External Causes,4.2823815,-4.1086564,-56.779335,10.738492
X040,XX External Causes,4.1212025,-4.372402,-58.21068,14.66587
X0408,XX External Causes,4.249079,-4.2622685,-58.04098,14.518566
X046,XX External Causes,4.259969,-4.293664,-58.03219,14.508664
X047,XX External Causes,4.1758866,-4.3293943,-58.09687,14.664929
X048,XX External Causes,4.181962,-4.2939663,-58.148857,14.6760435
X049,XX External Causes,4.0666933,-4.578061,-58.272427,14.87535
X0493,XX External Causes,4.2268925,-4.247534,-58.043583,14.533307
X060,XX External Causes,4.9648986,-3.367531,-49.547707,9.407232
X08,XX External Causes,5.402605,-4.127663,-50.725758,0.7646223
X080,XX External Causes,5.4729447,-4.1143336,-50.551743,0.822399
X084,XX External Causes,5.4655814,-4.1218867,-50.658295,0.6854529
X089,XX External Causes,5.4742503,-4.090908,-50.73236,0.7668552
X090,XX External Causes,4.749076,-3.338775,-48.810593,12.474818
X095,XX External Causes,4.643511,-3.3152292,-48.8451,12.6122875
X096,XX External Causes,4.751649,-3.3355362,-48.861134,12.565524
X098,XX External Causes,4.635737,-3.3571618,-49.096565,12.840309
X099,XX External Causes,4.5579543,-3.3790157,-49.193172,12.876601
X10,XX External Causes,4.282166,-4.864938,-58.520084,20.241846
X100,XX External Causes,4.2158527,-5.018797,-58.7941,20.424486
X102,XX External Causes,4.2841105,-5.0263004,-58.716614,20.301281
X109,XX External Causes,4.341875,-5.035533,-58.455605,20.481781
X110,XX External Causes,5.0150146,-3.997194,-50.339325,4.5149517
X119,XX External Causes,5.030926,-4.128175,-50.414204,4.371
X12,XX External Causes,4.2942605,-4.0152926,-55.68632,15.265909
X120,XX External Causes,4.296831,-3.997494,-55.691116,15.359984
X122,XX External Causes,4.2776484,-4.044322,-55.69383,15.327307
X126,XX External Causes,4.2794285,-4.0692816,-55.66556,15.38606
X129,XX External Causes,4.282689,-4.0625834,-55.687355,15.310075
X13,XX External Causes,5.4086466,-3.8203862,-47.790512,2.9071877
X130,XX External Causes,5.4135175,-3.7868807,-47.747585,2.9326422
X134,XX External Causes,5.418116,-3.7903888,-47.778294,2.933562
X136,XX External Causes,5.3942723,-3.7342896,-47.77409,2.9403102
X139,XX External Causes,5.411013,-3.7813747,-47.770607,2.9364564
X140,XX External Causes,5.0919843,-3.2765129,-50.09059,8.636839
X150,XX External Causes,4.530766,-4.0076895,-54.310932,7.866261
X1503,XX External Causes,4.694993,-3.983267,-53.887936,7.1853676
X159,XX External Causes,4.712571,-3.9677505,-53.8845,7.048551
X16,XX External Causes,4.7404304,-4.7278376,-52.929474,24.159197
X160,XX External Causes,4.728365,-4.751627,-52.924606,24.30785
X166,XX External Causes,4.718725,-4.734265,-52.939247,24.1677
X168,XX External Causes,4.732107,-4.6998963,-52.91769,24.161
X169,XX External Causes,4.757903,-4.725084,-52.82489,24.234373
X17,XX External Causes,4.985889,-3.301852,-47.31802,8.515883
X174,XX External Causes,4.99577,-3.2867246,-47.191116,8.542694
X176,XX External Causes,4.931245,-3.310397,-47.432755,8.601473
X179,XX External Causes,4.9594464,-3.3040526,-47.076786,8.566852
X186,XX External Causes,6.216806,-2.34802,-36.51402,7.238367
X190,XX External Causes,4.296933,-3.907432,-54.15285,15.500142
X192,XX External Causes,4.3364754,-3.9635637,-54.081432,15.413459
X196,XX External Causes,4.301616,-3.882841,-54.0465,15.4546175
X198,XX External Causes,4.352422,-3.8873498,-54.073303,15.4569645
X199,XX External Causes,4.3232994,-3.986306,-54.182766,15.556472
X208,XX External Causes,4.581307,-3.871122,-53.2472,8.577709
X209,XX External Causes,4.7233796,-3.8092716,-53.16952,8.4636345
X23,XX External Causes,3.8797793,-5.0353613,-60.413982,19.643734
X230,XX External Causes,3.9359372,-5.040653,-60.346928,19.709648
X233,XX External Causes,3.909871,-5.0421867,-60.395786,19.655304
X234,XX External Causes,3.887171,-5.0267997,-60.4071,19.658785
X238,XX External Causes,3.9093318,-5.021305,-60.383335,19.673687
X239,XX External Causes,3.8872705,-5.050995,-60.386242,19.69006
X25,XX External Causes,4.5680566,-4.1876783,-56.23133,4.1100173
X250,XX External Causes,4.545944,-4.1850514,-56.239223,4.096812
X259,XX External Causes,4.6272264,-4.152456,-56.392857,4.0842304
X26,XX External Causes,4.1935296,-3.84374,-54.544132,13.527627
X269,XX External Causes,4.2368093,-3.7527301,-54.513363,13.503279
X29,XX External Causes,6.680199,-1.9636538,-34.909924,8.209561
X290,XX External Causes,6.6630898,-1.9762195,-35.02427,8.252451
X291,XX External Causes,6.666811,-1.9729339,-35.017437,8.187383
X292,XX External Causes,6.6689672,-1.971083,-34.97049,8.182031
X299,XX External Causes,6.6935163,-1.9469086,-34.93121,8.143831
X300,XX External Causes,4.31245,-3.6425164,-51.770565,17.106806
X302,XX External Causes,4.3149014,-3.6851826,-51.881775,16.929098
X305,XX External Causes,4.3085394,-3.6120334,-51.835377,17.042683
X308,XX External Causes,4.332688,-3.6148057,-51.810287,17.203947
X309,XX External Causes,4.292951,-3.6302013,-51.83278,17.074097
X310,XX External Causes,5.0191464,-4.049745,-52.72525,4.7695026
X312,XX External Causes,4.9984293,-4.078213,-52.716427,4.410319
X314,XX External Causes,5.0705166,-4.1234784,-52.710636,4.3245344
X315,XX External Causes,4.9633427,-4.0620713,-52.7242,4.848682
X318,XX External Causes,5.0161057,-4.035156,-52.683403,4.9512215
X319,XX External Causes,4.979191,-4.0270925,-52.646637,4.6417017
X32,XX External Causes,3.888894,-4.235004,-59.236202,11.690286
X329,XX External Causes,4.1648564,-4.11043,-57.230797,9.769688
X330,XX External Causes,6.946235,-1.7612276,-33.56774,7.7482643
X338,XX External Causes,6.942691,-1.7639958,-33.656967,7.7022467
X339,XX External Causes,6.955948,-1.7512326,-33.559532,7.7654505
X378,XX External Causes,5.817924,-2.6562607,-38.544823,7.0916257
X39,XX External Causes,5.0196714,-4.080278,-52.620354,4.3505516
X394,XX External Causes,5.047091,-4.135265,-52.717747,4.4128633
X398,XX External Causes,5.059975,-4.1460304,-52.70864,4.035779
X399,XX External Causes,5.026769,-4.0543857,-52.694218,4.4828587
X40,XX External Causes,4.483224,-5.7379475,-60.061565,29.81956
X400,XX External Causes,4.483007,-5.7549605,-60.120926,30.119991
X402,XX External Causes,4.499271,-5.746917,-60.091026,29.986233
X408,XX External Causes,4.4676595,-5.7781124,-60.112167,30.000854
X409,XX External Causes,4.487508,-5.7202487,-59.956,30.067955
